GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2635.07,2635.06552,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2818.71,2818.71404,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2990.46,2990.45545,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3210.20,3210.20184,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3386.00,3386.00083,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3580.43,3580.43436,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3782.59,3782.58585,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3926.41,3926.40521,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4034.82,4034.82344,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4154.02,4154.01977,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4279.14,4279.14058,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4541.17,4541.16938,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3788.31,3788.30984,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3944.28,3944.28123,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4116.25,4116.24645,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4302.44,4302.44110,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4521.69,4521.68837,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4788.31,4788.31156,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5140.23,5140.22936,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5575.83,5575.82983,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5995.08,5995.08223,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,6369.43,6369.43111,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,6741.03,6741.03368,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,7122.37,7122.36644,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,7511.96,7511.96299,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,7786.21,7786.21190,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,8023.00,8022.99803,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,8269.37,8269.36518,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,8523.83,8523.83369,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,8789.77,8789.76751,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,8987.90,8987.90149,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,9402.54,9402.53697,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1710.67,1710.66928,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1781.41,1781.40667,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1851.54,1851.53645,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1880.57,1880.56507,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1954.06,1954.05960,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2071.23,2071.22534,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2274.22,2274.22222,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2461.87,2461.87387,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2635.07,2635.06552,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2818.71,2818.71404,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2990.46,2990.45545,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3210.20,3210.20184,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3386.00,3386.00083,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3580.43,3580.43436,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3782.59,3782.58585,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3926.41,3926.40521,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4034.82,4034.82344,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4154.02,4154.01977,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4279.14,4279.14058,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4541.17,4541.16938,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,15.92,15.92054,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,16.17,16.17454,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,16.51,16.51481,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,16.49,16.48573,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,16.51,16.50655,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,16.79,16.79024,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,17.38,17.38055,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,17.84,17.83530,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,18.10,18.10234,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,18.45,18.44753,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,18.47,18.46653,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,19.04,19.04162,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,19.01,19.01327,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,18.92,18.91569,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,18.68,18.67975,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,18.97,18.97001,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,19.46,19.46237,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,20.08,20.07766,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,20.78,20.78009,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=93,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,21.29,21.29327,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,83.47,83.47295,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,83.92,83.92368,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,83.85,83.85209,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,83.42,83.41758,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,83.47,83.47018,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,83.83,83.83051,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,84.15,84.14876,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,84.33,84.32690,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,84.68,84.68176,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,85.34,85.34275,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,85.70,85.70333,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,86.20,86.19777,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,86.08,86.08086,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,86.05,86.05198,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,86.49,86.49434,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,86.79,86.78658,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,87.13,87.13327,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,87.33,87.32755,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,87.68,87.67597,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,88.29,88.28967,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,26.33,26.32735,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,25.95,25.95009,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,26.29,26.29351,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,26.62,26.62281,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,26.34,26.33696,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,26.08,26.08472,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,25.37,25.36931,,,,,
